,jobid,electron_threshold,electron_softmax,primary_softmax,vertex_threshold,muon_threshold,signal_count,background_count,signal_count_all,purity,efficiency,f1_score,sensitivity
6843,6843,500.0,0.7,,,0.0,209,66,274,0.76,0.7627737226277372,0.7613843351548271,12.603174203350518
6844,6844,100.0,,,2.0,0.0,281,99,403,0.7394736842105263,0.6972704714640199,0.7177522349936143,14.414995846796415
6845,6845,500.0,0.8,0.95,,25.0,194,55,274,0.7791164658634538,0.708029197080292,0.7418738049713194,12.294250460174872
6846,6846,100.0,0.9,0.95,4.0,,223,37,403,0.8576923076923076,0.5533498759305211,0.6726998491704375,13.829872906696744
6847,6847,225.0,0.6,0.95,3.5,,273,65,379,0.8076923076923077,0.7203166226912929,0.7615062761506276,14.849242404917499
6848,6848,350.0,0.7,0.9,3.5,100.0,227,46,331,0.8315018315018315,0.6858006042296072,0.7516556291390728,13.738664991581816
6849,6849,300.0,0.6,0.8,3.5,0.0,251,48,351,0.8394648829431438,0.7150997150997151,0.7723076923076924,14.51570479235263
6850,6850,200.0,,0.99,5.0,100.0,283,67,386,0.8085714285714286,0.7331606217616581,0.7690217391304348,15.126986292243219
6851,6851,500.0,,0.95,,0.0,226,73,274,0.7558528428093646,0.8248175182481752,0.7888307155322862,13.06991746243703
6852,6852,400.0,0.9,0.99,3.0,10.0,162,30,317,0.84375,0.5110410094637224,0.6365422396856583,11.691342951089922
6853,6853,0.0,0.8,0.8,3.5,25.0,272,86,409,0.7597765363128491,0.6650366748166259,0.709256844850065,14.375646694221967
6854,6854,300.0,0.8,0.95,5.0,50.0,228,43,351,0.8413284132841329,0.6495726495726496,0.7331189710610934,13.850013654461943
6855,6855,200.0,0.7,0.99,3.5,25.0,261,49,386,0.8419354838709677,0.6761658031088082,0.7499999999999999,14.82380387384839
6856,6856,100.0,,,4.0,0.0,307,117,403,0.7240566037735849,0.7617866004962779,0.7424425634824667,14.909237987184005
6857,6857,200.0,0.8,,2.0,0.0,233,35,386,0.8694029850746269,0.6036269430051814,0.7125382262996942,14.232740267509557
6858,6858,225.0,0.7,,2.0,0.0,239,47,379,0.8356643356643356,0.6306068601583114,0.7187969924812031,14.132366264139074
6859,6859,0.0,,0.99,2.0,25.0,264,80,409,0.7674418604651163,0.6454767726161369,0.701195219123506,14.23392606285387
6860,6860,500.0,0.8,0.8,,50.0,194,55,274,0.7791164658634538,0.708029197080292,0.7418738049713194,12.294250460174872
6861,6861,300.0,0.9,,,0.0,206,46,351,0.8174603174603174,0.5868945868945868,0.6832504145936981,12.976780239983468
6862,6862,300.0,0.9,0.99,3.0,50.0,186,30,351,0.8611111111111112,0.5299145299145299,0.6560846560846562,12.655697004379753
6863,6863,500.0,0.7,0.8,3.5,0.0,187,36,274,0.8385650224215246,0.6824817518248175,0.7525150905432596,12.52244621441135
6864,6864,250.0,0.8,0.8,3.0,50.0,232,42,366,0.8467153284671532,0.6338797814207651,0.725,14.015632565260105
6865,6865,400.0,0.6,0.99,5.0,50.0,223,46,317,0.828996282527881,0.7034700315457413,0.7610921501706485,13.596549966948139
6866,6866,100.0,0.8,0.8,4.0,100.0,271,61,403,0.8162650602409639,0.6724565756823822,0.7374149659863947,14.873057228603042
6867,6867,225.0,,0.99,2.0,10.0,246,52,379,0.825503355704698,0.6490765171503958,0.7267355982274742,14.25039738054191
6868,6868,0.0,0.6,0.8,,,340,283,409,0.5457463884430177,0.8312958435207825,0.6589147286821707,13.621812363655067
6869,6869,350.0,0.7,0.95,2.0,50.0,210,36,331,0.8536585365853658,0.6344410876132931,0.7279029462738301,13.389110974330103
6870,6870,100.0,0.8,0.95,,100.0,295,83,403,0.7804232804232805,0.7320099255583127,0.7554417413572343,15.173162746272371
6871,6871,300.0,,0.9,3.5,100.0,258,57,351,0.819047619047619,0.7350427350427351,0.7747747747747747,14.536653181330484
6872,6872,350.0,0.7,,2.0,25.0,210,38,331,0.8467741935483871,0.6344410876132931,0.7253886010362693,13.335013335020003
6873,6873,350.0,,0.95,3.5,25.0,240,53,331,0.8191126279863481,0.7250755287009063,0.7692307692307693,14.020949708087663
6874,6874,350.0,,0.95,2.0,,227,51,331,0.8165467625899281,0.6858006042296072,0.7454844006568144,13.614555266622325
6875,6875,300.0,0.9,,5.0,,192,34,351,0.8495575221238938,0.5470085470085471,0.6655112651646448,12.771650020564595
6876,6876,250.0,0.7,0.95,3.0,50.0,250,51,366,0.8305647840531561,0.6830601092896175,0.7496251874062968,14.409760442605874
6877,6877,225.0,0.6,,5.0,50.0,274,69,379,0.7988338192419825,0.7229551451187335,0.7590027700831025,14.794609372075465
6878,6878,500.0,0.8,0.95,3.5,25.0,174,33,274,0.8405797101449275,0.635036496350365,0.7234927234927234,12.093836015310336
6879,6879,225.0,0.6,0.95,3.0,10.0,267,55,379,0.8291925465838509,0.7044854881266491,0.761768901569187,14.87932827576192
6880,6880,500.0,0.9,,2.0,,140,26,274,0.8433734939759037,0.5109489051094891,0.6363636363636365,10.866107359888659
6881,6881,350.0,0.6,0.99,4.0,0.0,231,48,331,0.8279569892473119,0.6978851963746223,0.7573770491803278,13.829608256061666
6882,6882,350.0,0.7,0.99,,100.0,247,74,331,0.7694704049844237,0.7462235649546828,0.7576687116564417,13.786195632992905
6883,6883,200.0,0.6,0.9,4.0,100.0,281,67,386,0.8074712643678161,0.727979274611399,0.7656675749318802,15.063181114471016
6884,6884,350.0,0.8,0.95,,10.0,233,63,331,0.7871621621621622,0.7039274924471299,0.7432216905901116,13.542849913654946
6885,6885,350.0,0.8,0.95,,0.0,233,63,331,0.7871621621621622,0.7039274924471299,0.7432216905901116,13.542849913654946
6886,6886,500.0,0.8,0.8,,100.0,194,57,274,0.7729083665338645,0.708029197080292,0.739047619047619,12.245171420097382
6887,6887,500.0,0.9,0.99,5.0,0.0,151,32,274,0.825136612021858,0.551094890510949,0.6608315098468271,11.162241191414049
6888,6888,0.0,0.6,0.95,4.0,100.0,298,120,409,0.7129186602870813,0.7286063569682152,0.7206771463119709,14.57565644372665
6889,6889,350.0,0.9,,5.0,0.0,179,35,331,0.8364485981308412,0.540785498489426,0.6568807339449542,12.236188093741472
6890,6890,400.0,0.8,0.8,3.5,25.0,194,36,317,0.8434782608695652,0.61198738170347,0.7093235831809872,12.791981183878267
6891,6891,500.0,,,3.0,0.0,201,40,274,0.8340248962655602,0.7335766423357665,0.7805825242718447,12.9475481906567
6892,6892,100.0,0.8,,3.0,10.0,268,52,403,0.8375,0.6650124069478908,0.7413554633471646,14.98165544924859
6893,6893,500.0,0.6,,3.5,50.0,197,37,274,0.8418803418803419,0.718978102189781,0.7755905511811023,12.878292874074084
6894,6894,200.0,0.8,0.99,3.0,0.0,243,41,386,0.8556338028169014,0.6295336787564767,0.7253731343283581,14.419397147055317
6895,6895,250.0,,0.8,3.5,25.0,267,70,366,0.7922848664688428,0.7295081967213115,0.7596017069701282,14.544416775765916
6896,6896,500.0,0.8,0.95,5.0,25.0,179,38,274,0.8248847926267281,0.6532846715328468,0.729124236252546,12.15131177610814
6897,6897,300.0,0.9,0.99,2.0,10.0,177,26,351,0.8719211822660099,0.5042735042735043,0.6389891696750903,12.422964592281657
6898,6898,200.0,0.6,0.8,4.0,25.0,279,67,386,0.8063583815028902,0.7227979274611399,0.7622950819672131,14.999132922916122
6899,6899,100.0,0.7,0.8,2.0,50.0,265,62,403,0.8103975535168195,0.6575682382133995,0.7260273972602739,14.654533485647272
6900,6900,200.0,0.8,0.9,3.0,0.0,249,41,386,0.8586206896551725,0.6450777202072538,0.7366863905325444,14.621783465916115
6901,6901,0.0,,,3.0,10.0,309,325,409,0.48738170347003157,0.7555012224938875,0.5925215723873442,12.271957723698357
6902,6902,225.0,0.7,0.9,4.0,10.0,258,57,379,0.819047619047619,0.6807387862796834,0.7435158501440923,14.536653181330484
6903,6903,500.0,,,2.0,100.0,189,36,274,0.84,0.6897810218978102,0.7575150300601202,12.6
6904,6904,250.0,0.6,,3.0,100.0,262,61,366,0.8111455108359134,0.7158469945355191,0.760522496371553,14.57806996275602
6905,6905,300.0,0.7,0.95,,100.0,271,78,351,0.7765042979942693,0.7720797720797721,0.7742857142857142,14.506297417206328
6906,6906,200.0,0.9,0.8,3.5,10.0,210,32,386,0.8677685950413223,0.5440414507772021,0.6687898089171974,13.499311277197727
6907,6907,0.0,0.7,0.99,3.0,50.0,268,64,409,0.8072289156626506,0.6552567237163814,0.7233468286099866,14.708410838618507
6908,6908,225.0,,0.95,,25.0,308,116,379,0.7264150943396226,0.8126649076517151,0.7671232876712328,14.957802280301868
6909,6909,300.0,0.8,0.95,5.0,10.0,228,43,351,0.8413284132841329,0.6495726495726496,0.7331189710610934,13.850013654461943
6910,6910,200.0,0.6,0.9,3.5,25.0,279,61,386,0.8205882352941176,0.7227979274611399,0.768595041322314,15.130899432851269
6911,6911,200.0,0.8,0.99,5.0,25.0,249,46,386,0.8440677966101695,0.6450777202072538,0.7312775330396477,14.497340492515592
6912,6912,100.0,0.8,,,50.0,299,86,403,0.7766233766233767,0.7419354838709677,0.7588832487309645,15.238451023985004
6913,6913,0.0,0.9,0.8,3.5,25.0,228,57,409,0.8,0.5574572127139364,0.6570605187319886,13.505554412907305
6914,6914,100.0,0.6,0.9,,100.0,334,142,403,0.7016806722689075,0.8287841191066998,0.7599544937428897,15.30886490037113
6915,6915,225.0,,0.99,3.0,50.0,266,59,379,0.8184615384615385,0.7018469656992085,0.7556818181818181,14.755025219591095
6916,6916,400.0,,0.8,,50.0,251,84,317,0.7492537313432835,0.7917981072555205,0.7699386503067484,13.713594954174642
6917,6917,100.0,0.9,0.8,,10.0,247,51,403,0.8288590604026845,0.6129032258064516,0.7047075606276747,14.308325825178258
6918,6918,300.0,0.7,0.9,3.0,0.0,240,44,351,0.8450704225352113,0.6837606837606838,0.7559055118110237,14.241379898326239
6919,6919,100.0,0.7,0.9,4.0,50.0,288,69,403,0.8067226890756303,0.7146401985111662,0.7578947368421053,15.242576371918938
6920,6920,100.0,0.7,0.8,3.0,10.0,286,69,403,0.8056338028169014,0.7096774193548387,0.7546174142480212,15.179303923620271
6921,6921,250.0,,,5.0,50.0,272,78,366,0.7771428571428571,0.7431693989071039,0.7597765363128492,14.539011560035886
6922,6922,225.0,,,3.0,0.0,273,72,379,0.7913043478260869,0.7203166226912929,0.7541436464088397,14.69782592618792
6923,6923,300.0,0.7,0.8,3.5,10.0,241,45,351,0.8426573426573427,0.6866096866096866,0.7566718995290425,14.250628743336891
6924,6924,500.0,0.9,0.9,5.0,,151,33,274,0.8206521739130435,0.551094890510949,0.6593886462882096,11.131867689694733
6925,6925,300.0,0.6,,5.0,0.0,256,55,351,0.8231511254019293,0.7293447293447294,0.7734138972809667,14.516428214367814
6926,6926,250.0,0.9,,3.5,0.0,196,33,366,0.8558951965065502,0.5355191256830601,0.6588235294117648,12.95204456891976
6927,6927,225.0,0.7,0.8,,10.0,288,91,379,0.7598944591029023,0.7598944591029023,0.7598944591029023,14.793566311800406
6928,6928,100.0,0.7,,4.0,10.0,288,74,403,0.7955801104972375,0.7146401985111662,0.7529411764705883,15.136943939355938
6929,6929,300.0,0.6,,2.0,25.0,230,39,351,0.8550185873605948,0.6552706552706553,0.7419354838709677,14.023347499542924
6930,6930,250.0,,,4.0,25.0,267,76,366,0.7784256559766763,0.7295081967213115,0.7531734837799718,14.416644899066236
6931,6931,250.0,0.8,0.9,2.0,100.0,218,38,366,0.8515625,0.5956284153005464,0.7009646302250804,13.625
6932,6932,400.0,0.6,,3.0,25.0,218,42,317,0.8384615384615385,0.6876971608832808,0.7556325823223571,13.519786070223722
6933,6933,200.0,0.8,0.8,2.0,25.0,233,35,386,0.8694029850746269,0.6036269430051814,0.7125382262996942,14.232740267509557
6934,6934,250.0,0.7,0.99,4.0,10.0,246,53,366,0.822742474916388,0.6721311475409836,0.7398496240601503,14.22654732636951
6935,6935,100.0,0.7,0.95,,0.0,315,99,403,0.7608695652173914,0.7816377171215881,0.7711138310893514,15.481405396264199
6936,6936,400.0,0.6,0.99,5.0,10.0,223,46,317,0.828996282527881,0.7034700315457413,0.7610921501706485,13.596549966948139
6937,6937,500.0,0.9,0.95,5.0,,151,33,274,0.8206521739130435,0.551094890510949,0.6593886462882096,11.131867689694733
6938,6938,400.0,,0.8,4.0,,229,59,317,0.7951388888888888,0.722397476340694,0.7570247933884297,13.493954407643283
6939,6939,225.0,0.7,0.99,5.0,100.0,258,57,379,0.819047619047619,0.6807387862796834,0.7435158501440923,14.536653181330484
6940,6940,0.0,0.7,0.99,4.0,0.0,269,66,409,0.8029850746268656,0.6577017114914425,0.7231182795698924,14.697040010649317
6941,6941,300.0,,0.95,5.0,10.0,261,60,351,0.8130841121495327,0.7435897435897436,0.7767857142857143,14.567599434053232
6942,6942,500.0,0.8,0.95,4.0,25.0,174,36,274,0.8285714285714286,0.635036496350365,0.7190082644628101,12.007140732556964
6943,6943,100.0,0.6,0.99,5.0,50.0,284,71,403,0.8,0.7047146401985112,0.7493403693931399,15.073154945133416
6944,6944,250.0,0.6,0.95,4.0,,266,68,366,0.7964071856287425,0.726775956284153,0.7599999999999999,14.554872427377902
6945,6945,250.0,0.9,0.8,,0.0,216,51,366,0.8089887640449438,0.5901639344262295,0.6824644549763033,13.218985325421459
6946,6946,500.0,0.8,,4.0,10.0,174,36,274,0.8285714285714286,0.635036496350365,0.7190082644628101,12.007140732556964
6947,6947,225.0,0.6,0.99,3.0,,263,59,379,0.8167701863354038,0.6939313984168866,0.7503566333808845,14.656416990731778
6948,6948,350.0,0.7,,2.0,100.0,212,40,331,0.8412698412698413,0.6404833836858006,0.7272727272727272,13.354744712992694
6949,6949,400.0,0.8,0.95,3.5,,194,38,317,0.8362068965517241,0.61198738170347,0.7067395264116576,12.736723987393088
6950,6950,500.0,,0.99,3.5,50.0,202,38,274,0.8416666666666667,0.7372262773722628,0.7859922178988328,13.039043932231637
6951,6951,0.0,0.7,0.99,3.0,,270,68,409,0.7988165680473372,0.6601466992665037,0.7228915662650601,14.686063916951372
6952,6952,0.0,0.9,0.99,4.0,0.0,215,35,409,0.86,0.5256723716381418,0.6525037936267072,13.597793938724031
6953,6953,200.0,0.6,0.8,4.0,10.0,279,67,386,0.8063583815028902,0.7227979274611399,0.7622950819672131,14.999132922916122
6954,6954,350.0,0.7,0.9,5.0,50.0,230,50,331,0.8214285714285714,0.6948640483383686,0.7528641571194762,13.745129007345527
6955,6955,350.0,0.9,,3.0,10.0,174,32,331,0.8446601941747572,0.525679758308157,0.6480446927374302,12.123154448674148
6956,6956,200.0,0.6,0.8,3.0,25.0,277,61,386,0.8195266272189349,0.7176165803108808,0.7651933701657458,15.066813722205668
6957,6957,350.0,0.9,,4.0,10.0,175,33,331,0.8413461538461539,0.5287009063444109,0.6493506493506495,12.134066792426887
6958,6958,100.0,0.8,,5.0,50.0,275,59,403,0.8233532934131736,0.6823821339950372,0.746268656716418,15.047330517026026
6959,6959,200.0,0.8,,3.5,0.0,250,41,386,0.8591065292096219,0.6476683937823834,0.7385524372230428,14.655259544013731
6960,6960,0.0,,0.9,4.0,50.0,308,163,409,0.6539278131634819,0.7530562347188264,0.7,14.191890869590015
6961,6961,100.0,0.7,0.9,5.0,0.0,293,70,403,0.8071625344352618,0.7270471464019851,0.7650130548302873,15.378511715687305
6962,6962,100.0,0.9,0.95,3.0,10.0,221,33,403,0.8700787401574803,0.5483870967741935,0.6727549467275494,13.866773293553305
6963,6963,100.0,0.9,0.99,2.0,0.0,204,28,403,0.8793103448275862,0.5062034739454094,0.6425196850393701,13.3932561516917
6964,6964,250.0,0.9,0.9,5.0,25.0,200,36,366,0.847457627118644,0.546448087431694,0.6644518272425248,13.018891098082387
6965,6965,225.0,0.7,,4.0,100.0,260,61,379,0.8099688473520249,0.6860158311345647,0.7428571428571428,14.511784876834637
6966,6966,100.0,,0.8,3.5,100.0,309,115,403,0.7287735849056604,0.7667493796526055,0.7472793228536879,15.006366573419731
6967,6967,350.0,0.6,0.95,,,266,88,331,0.751412429378531,0.8036253776435045,0.7766423357664233,14.137740491842722
6968,6968,350.0,0.7,,,,253,82,331,0.755223880597015,0.7643504531722054,0.7597597597597597,13.822866627116273
6969,6969,500.0,0.7,,5.0,0.0,192,42,274,0.8205128205128205,0.7007299270072993,0.7559055118110237,12.551432648843777
6970,6970,200.0,0.7,0.95,2.0,,251,47,386,0.8422818791946308,0.6502590673575129,0.7339181286549706,14.540039603723656
6971,6971,350.0,0.9,0.9,,25.0,194,48,331,0.8016528925619835,0.5861027190332326,0.6771378708551483,12.470792322744567
6972,6972,400.0,0.6,0.9,,0.0,245,74,317,0.768025078369906,0.7728706624605678,0.770440251572327,13.717366518418432
6973,6973,500.0,0.9,0.9,4.0,10.0,147,30,274,0.8305084745762712,0.5364963503649635,0.6518847006651884,11.049196611641584
6974,6974,350.0,,0.95,3.0,25.0,238,51,331,0.8235294117647058,0.7190332326283988,0.7677419354838709,14.0
6975,6975,100.0,0.6,0.99,,50.0,309,104,403,0.7481840193704601,0.7667493796526055,0.7573529411764706,15.204895987328298
6976,6976,225.0,,0.8,,0.0,308,127,379,0.7080459770114943,0.8126649076517151,0.7567567567567568,14.767469685749832
6977,6977,200.0,,,3.0,10.0,283,74,386,0.7927170868347339,0.7331606217616581,0.7617765814266487,14.977948309906456
6978,6978,350.0,0.6,0.95,4.0,100.0,237,52,331,0.8200692041522492,0.716012084592145,0.7645161290322582,13.941176470588236
6979,6979,500.0,0.7,0.8,2.0,10.0,176,31,274,0.8502415458937198,0.6423357664233577,0.7318087318087318,12.232845624681719
6980,6980,500.0,0.6,,5.0,100.0,203,44,274,0.8218623481781376,0.7408759124087592,0.7792706333973127,12.916580688408288
6981,6981,0.0,0.9,0.99,5.0,10.0,219,37,409,0.85546875,0.5354523227383863,0.6586466165413534,13.6875
6982,6982,0.0,0.6,0.95,3.0,,298,119,409,0.7146282973621103,0.7286063569682152,0.7215496368038742,14.593122784856874
6983,6983,400.0,0.6,0.9,3.0,100.0,219,42,317,0.8390804597701149,0.6908517350157729,0.7577854671280277,13.555759686924787
6984,6984,250.0,0.9,0.99,,100.0,214,50,366,0.8106060606060606,0.5846994535519126,0.6793650793650793,13.170789534788602
6985,6985,0.0,0.7,0.95,2.0,50.0,263,71,409,0.7874251497005988,0.6430317848410758,0.7079407806191117,14.390719730828526
6986,6986,200.0,0.8,0.8,3.0,100.0,250,43,386,0.8532423208191127,0.6476683937823834,0.7363770250368189,14.60515594592465
6987,6987,200.0,0.8,0.99,3.0,25.0,243,41,386,0.8556338028169014,0.6295336787564767,0.7253731343283581,14.419397147055317
6988,6988,225.0,,0.9,4.0,50.0,275,75,379,0.7857142857142857,0.7255936675461742,0.7544581618655692,14.69936830518334
6989,6989,225.0,0.8,0.99,5.0,25.0,240,47,379,0.8362369337979094,0.633245382585752,0.7207207207207208,14.166752066422927
6990,6990,100.0,,0.9,3.0,25.0,304,95,403,0.7619047619047619,0.7543424317617866,0.7581047381546134,15.21903569938147
6991,6991,300.0,,0.9,5.0,50.0,261,62,351,0.8080495356037152,0.7435897435897436,0.7744807121661721,14.522428474348553
6992,6992,400.0,,,5.0,50.0,230,53,317,0.8127208480565371,0.7255520504731862,0.7666666666666667,13.672080860388572
6993,6993,200.0,0.6,0.99,3.0,0.0,269,52,386,0.838006230529595,0.6968911917098446,0.760961810466761,15.01411589180199
6994,6994,225.0,0.9,0.99,2.0,50.0,188,29,379,0.8663594470046083,0.49604221635883905,0.6308724832214765,12.762271586080058
6995,6995,225.0,0.9,,,10.0,221,51,379,0.8125,0.58311345646438,0.6789554531490014,13.400093283257396
6996,6996,100.0,0.9,0.99,3.5,50.0,215,32,403,0.8704453441295547,0.533498759305211,0.6615384615384615,13.680122403979222
6997,6997,300.0,,0.9,5.0,100.0,263,64,351,0.8042813455657493,0.7492877492877493,0.7758112094395281,14.543933232925406
6998,6998,0.0,,0.99,4.0,0.0,286,90,409,0.7606382978723404,0.6992665036674817,0.7286624203821657,14.749323821500745
6999,6999,225.0,0.7,0.9,,50.0,288,90,379,0.7619047619047619,0.7598944591029023,0.7608982826948479,14.813121596360823
7000,7000,250.0,0.6,0.8,4.0,25.0,262,64,366,0.803680981595092,0.7158469945355191,0.7572254335260116,14.510837921288836
7001,7001,0.0,0.9,0.95,3.5,100.0,224,40,409,0.8484848484848485,0.5476772616136919,0.6656760772659732,13.786246989685266
7002,7002,300.0,,0.99,3.0,10.0,250,49,351,0.8361204013377926,0.7122507122507122,0.7692307692307693,14.457873299156006
7003,7003,200.0,,,2.0,10.0,262,66,386,0.7987804878048781,0.6787564766839378,0.7338935574229692,14.466529915804896
7004,7004,500.0,0.7,0.9,2.0,100.0,177,33,274,0.8428571428571429,0.6459854014598541,0.731404958677686,12.21416040035967
7005,7005,0.0,,0.8,3.0,0.0,306,196,409,0.6095617529880478,0.7481662591687042,0.6717892425905599,13.657448385930024
7006,7006,500.0,0.6,0.8,,25.0,220,67,274,0.7665505226480837,0.8029197080291971,0.7843137254901962,12.986189394221016
7007,7007,300.0,0.8,0.8,5.0,,229,46,351,0.8327272727272728,0.6524216524216524,0.731629392971246,13.809219581661573
7008,7008,225.0,0.8,,4.0,10.0,240,46,379,0.8391608391608392,0.633245382585752,0.7218045112781956,14.191497503737983
7009,7009,225.0,0.7,0.8,,25.0,288,91,379,0.7598944591029023,0.7598944591029023,0.7598944591029023,14.793566311800406
7010,7010,100.0,0.6,0.9,5.0,25.0,304,91,403,0.769620253164557,0.7543424317617866,0.7619047619047619,15.295900004969479
7011,7011,200.0,0.8,0.95,2.0,50.0,233,35,386,0.8694029850746269,0.6036269430051814,0.7125382262996942,14.232740267509557
7012,7012,0.0,0.9,0.9,2.0,,215,44,409,0.8301158301158301,0.5256723716381418,0.6437125748502994,13.359449969025802
7013,7013,500.0,0.9,0.8,2.0,100.0,140,26,274,0.8433734939759037,0.5109489051094891,0.6363636363636365,10.866107359888659
